OrderID,Product Name,,Category,Price,Quantity,OrderDate
1489,Coloredge Poster Frame,,Furniture,42.6,3,2011-12-20
1490,Avery 488,,Office Supplies,5.04,2,2011-12-20
1491,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",,Office Supplies,62.96,4,2011-12-20
1492,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",,Office Supplies,5.88,1,2011-12-20
1493,Global Ergonomic Managers Chair,,Furniture,977.29,6,2014-06-30
1494,Magna Visual Magnetic Picture Hangers,,Furniture,9.64,2,2014-06-30
1495,Stanley Contemporary Battery Pencil Sharpeners,,Office Supplies,40.05,3,2014-06-30
1496,"Crayola Anti Dust Chalk, 12/Pack",,Office Supplies,10.19,7,2014-06-30
1497,Acco Perma 3000 Stacking Storage Drawers,,Office Supplies,16.78,1,2014-05-19
1498,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",,Office Supplies,13.12,5,2012-05-12
1499,"Avery Durable Plastic 1"" Binders",,Office Supplies,18.16,5,2014-12-04
1500,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",,Office Supplies,16.06,3,2012-10-10
1501,Xerox 197,,Office Supplies,223.06,9,2012-04-18
1502,Tennsco Double-Tier Lockers,,Office Supplies,540.05,3,2012-04-18
1503,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",,Technology,33.52,2,2014-09-02
1504,"DAX Value U-Channel Document Frames, Easel Back",,Furniture,9.94,2,2011-11-07
1505,Prang Dustless Chalk Sticks,,Office Supplies,6.72,4,2012-03-29
1506,Hon 2111 Invitation Series Corner Table,,Furniture,1004.98,6,2012-03-29
1507,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",,Office Supplies,17.88,3,2012-03-29
1508,Lexmark X 9575 Professional All-in-One Color Printer,,Technology,396,4,2012-03-29
1509,Ibico Covers for Plastic or Wire Binding Elements,,Office Supplies,34.5,3,2012-02-18
1510,"Eldon Image Series Desk Accessories, Burgundy",,Furniture,8.36,2,2012-02-18
1511,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,,Office Supplies,385.6,8,2014-11-13
1512,4009 Highlighters by Sanford,,Office Supplies,35.82,9,2014-11-13
1513,Safco Steel Mobile File Cart,,Office Supplies,200.06,3,2014-11-13
1514,Acco D-Ring Binder w/DublLock,,Office Supplies,21.38,5,2013-03-04
1515,Ibico Plastic and Wire Spiral Binding Combs,,Office Supplies,6.74,4,2013-03-04
1516,"Leather Task Chair, Black",,Furniture,63.69,1,2013-12-25
1517,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,,Furniture,1669.6,4,2013-10-08
1518,Ibico Laser Imprintable Binding System Covers,,Office Supplies,83.84,2,2011-09-17
1519,Avery Durable Poly Binders,,Office Supplies,13.27,3,2014-11-25
1520,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",,Office Supplies,21.34,7,2013-09-20
1521,Newell 325,,Office Supplies,16.52,5,2013-09-20
1522,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",,Furniture,206.11,6,2011-10-31
1523,Xerox 1970,,Office Supplies,19.92,5,2014-11-17
1524,Xerox 1960,,Office Supplies,198.27,8,2012-12-11
1525,"Belkin 19"" Vented Equipment Shelf, Black",,Office Supplies,247.1,6,2012-12-11
1526,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",,Office Supplies,86.3,6,2012-12-11
1527,12 Colored Short Pencils,,Office Supplies,4.16,2,2012-12-11
1528,"Master Caster Door Stop, Large Neon Orange",,Furniture,11.65,2,2012-12-11
1529,Rubber Band Ball,,Office Supplies,26.18,7,2012-12-11
1530,Loose Memo Sheets,,Office Supplies,7.3,2,2012-12-11
1531,Xerox 1988,,Office Supplies,74.35,3,2012-12-11
1532,"Neat Ideas Personal Hanging Folder Files, Black",,Office Supplies,10.74,1,2012-12-11
1533,OIC Bulk Pack Metal Binder Clips,,Office Supplies,8.38,3,2012-03-16
1534,Belkin OmniView SE Rackmount Kit,,Office Supplies,212.88,6,2012-11-22
1535,"Bush Andora Bookcase, Maple/Graphite Gray Finish",,Furniture,203.98,2,2012-11-22
1536,"Rogers Jumbo File, Granite",,Office Supplies,40.74,3,2012-11-22
1537,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",,Office Supplies,11.67,3,2013-05-09
1538,GE DSL Phone Line Filter,,Technology,39.99,1,2013-07-11
1539,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,Office Supplies,16.28,2,2014-11-13
1540,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",,Furniture,782.94,3,2014-10-06
1541,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,,Office Supplies,242.48,7,2014-10-06
1542,Eldon Wave Desk Accessories,,Furniture,8.32,5,2014-10-06
1543,Stockwell Push Pins,,Office Supplies,10.46,6,2011-04-04
1544,GBC Recycled Grain Textured Covers,,Office Supplies,82.9,3,2011-06-25
1545,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",,Office Supplies,34.24,4,2011-06-25
1546,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",,Furniture,1573.49,7,2011-06-25
1547,Xerox 1915,,Office Supplies,335.52,4,2011-09-08
1548,GBC Recycled Regency Composition Covers,,Office Supplies,23.91,2,2011-09-08
1549,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",,Office Supplies,27.06,2,2011-09-08
1550,Canon Imageclass D680 Copier / Fax,,Technology,559.99,1,2011-09-08
1551,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,,Office Supplies,9.32,6,2011-12-12
1552,Xerox 1934,,Office Supplies,111.96,2,2011-12-12
1553,Avery 481,,Office Supplies,21.56,7,2011-12-12
1554,Large Capacity Hanging Post Binders,,Office Supplies,124.75,5,2012-01-13
1555,Newell 310,,Office Supplies,5.28,3,2012-01-13
1556,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",,Technology,91.96,4,2012-01-13
1557,Staple envelope,,Office Supplies,9.34,1,2014-11-14
1558,Newell 319,,Office Supplies,79.36,5,2014-11-14
1559,KI Adjustable-Height Table,,Furniture,171.96,2,2014-11-14
1560,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,Office Supplies,35.35,9,2014-11-14
1561,Avery 518,,Office Supplies,18.9,6,2014-03-09
1562,Newell 333,,Office Supplies,2.78,1,2014-03-09
1563,Bretford CR4500 Series Slim Rectangular Table,,Furniture,1044.63,5,2013-12-24
1564,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",,Office Supplies,11.35,3,2013-12-24
1565,Sensible Storage WireTech Storage Systems,,Office Supplies,354.9,5,2013-12-24
1566,Wireless Extenders zBoost YX545 SOHO Signal Booster,,Technology,453.58,3,2013-12-24
1567,Kingston Digital DataTraveler 16GB USB 2.0,,Technology,21.48,3,2013-12-24
1568,GBC Imprintable Covers,,Office Supplies,8.78,4,2013-12-24
1569,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",,Office Supplies,122.97,3,2013-12-24
1570,Newell 347,,Office Supplies,12.84,3,2013-08-23
1571,Novimex Swivel Fabric Task Chair,,Furniture,603.92,5,2014-12-18
1572,Pastel Pink Envelopes,,Office Supplies,21.84,3,2014-12-18
1573,Belkin F8E887 USB Wired Ergonomic Keyboard,,Technology,29.99,1,2012-09-24
1574,Safco Contoured Stacking Chairs,,Furniture,381.44,2,2012-09-24
1575,ARKON Windshield Dashboard Air Vent Car Mount Holder,,Technology,40.68,3,2014-03-26
1576,"Lifetime Advantage Folding Chairs, 4/Carton",,Furniture,763.28,5,2012-09-28
1577,Pizazz Global Quick File,,Office Supplies,23.95,2,2012-09-28
1578,Xerox 1949,,Office Supplies,4.98,1,2012-09-28
1579,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",,Office Supplies,170.88,3,2012-03-15
1580,Nortel Meridian M3904 Professional Digital phone,,Technology,307.98,2,2011-01-14
1581,KI Conference Tables,,Furniture,382.81,9,2011-01-14
1582,"Tennsco Lockers, Gray",,Office Supplies,41.96,2,2011-01-14
1583,GBC Ibimaster 500 Manual ProClick Binding System,,Office Supplies,1217.57,2,2013-09-06
1584,Artistic Insta-Plaque,,Furniture,47.04,3,2013-09-06
1585,Longer-Life Soft White Bulbs,,Furniture,6.16,2,2013-09-06
1586,Panasonic KX-TG9471B,,Technology,979.95,5,2011-10-04
1587,Xerox 1886,,Office Supplies,143.7,3,2014-11-28
1588,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",,Office Supplies,10.65,3,2014-11-28
1589,Belkin QODE FastFit Bluetooth Keyboard,,Technology,247.8,4,2014-12-09
1590,Rogers Handheld Barrel Pencil Sharpener,,Office Supplies,10.96,4,2011-06-09
1591,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",,Office Supplies,33.49,7,2011-06-09
1592,Ideal Clamps,,Office Supplies,8.04,5,2011-06-09
1593,Pyle PRT45 Retro Home Telephone,,Technology,201.57,4,2013-11-19
1594,Spiral Phone Message Books with Labels by Adams,,Office Supplies,13.44,3,2013-11-19
1595,Sauder Inglewood Library Bookcases,,Furniture,359.06,3,2011-03-07
1596,Global Chrome Stack Chair,,Furniture,47.99,2,2011-03-07
1597,Executive Impressions Supervisor Wall Clock,,Furniture,547.3,13,2011-03-07
1598,Xerox 1901,,Office Supplies,16.9,4,2013-11-08
1599,Acme Elite Stainless Steel Scissors,,Office Supplies,6.67,1,2011-11-16
1600,"Boston School Pro Electric Pencil Sharpener, 1670",,Office Supplies,99.14,4,2013-11-07
1601,Telescoping Adjustable Floor Lamp,,Furniture,15.99,2,2013-04-25
1602,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",,Furniture,211.96,2,2013-04-25
1603,Prang Drawing Pencil Set,,Office Supplies,6.67,3,2013-04-25
1604,"BOSTON Ranger #55 Pencil Sharpener, Black",,Office Supplies,155.94,6,2014-09-01
1605,PowerGen Dual USB Car Charger,,Technology,39.96,5,2014-09-01
1606,Newell 307,,Office Supplies,5.46,3,2013-01-31
1607,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,,Office Supplies,73.2,5,2013-01-31
1608,"Angle-D Binders with Locking Rings, Label Holders",,Office Supplies,5.84,1,2014-05-08
1609,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",,Office Supplies,22.72,4,2013-10-08
1610,Avery Binder Labels,,Office Supplies,9.34,3,2014-05-12
1611,Sauder Inglewood Library Bookcases,,Furniture,290.67,2,2011-11-15
1612,VTech DS6151,,Technology,201.58,2,2011-11-15
1613,netTALK DUO VoIP Telephone Service,,Technology,83.98,2,2011-11-15
1614,Letter Size Cart,,Office Supplies,1000.02,7,2013-12-19
1615,V7 USB Numeric Keypad,,Technology,83.98,3,2013-12-19
1616,Avery 480,,Office Supplies,3.75,1,2013-12-19
1617,Avery 489,,Office Supplies,41.4,4,2014-01-30
1618,Peel-Off China Markers,,Office Supplies,29.79,3,2014-01-30
1619,Acco Perma 2700 Stacking Storage Drawers,,Office Supplies,59.48,2,2014-01-30
1620,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",,Office Supplies,6.69,1,2011-04-06
1621,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",,Furniture,198.46,2,2011-04-06
1622,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",,Office Supplies,786.48,8,2013-11-11
1623,"GBC White Gloss Covers, Plain Front",,Office Supplies,23.17,2,2013-11-11
1624,Micro Innovations USB RF Wireless Keyboard with Mouse,,Technology,50,2,2013-11-11
1625,ShoreTel ShorePhone IP 230 VoIP phone,,Technology,675.96,5,2013-11-11
1626,Plantronics Savi W720 Multi-Device Wireless Headset System,,Technology,1265.85,3,2013-11-11
1627,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",,Office Supplies,523.25,5,2013-11-11
1628,Harbour Creations Steel Folding Chair,,Furniture,517.5,6,2013-11-11
1629,"Stacking Tray, Side-Loading, Legal, Smoke",,Furniture,17.92,5,2012-09-18
1630,Deluxe Heavy-Duty Vinyl Round Ring Binder,,Office Supplies,41.26,6,2012-09-08
1631,Smead Adjustable Mobile File Trolley with Lockable Top,,Office Supplies,1006.06,3,2012-09-08
1632,Xerox 1898,,Office Supplies,10.69,2,2014-01-16
1633,Xerox 222,,Office Supplies,10.37,2,2012-11-05
1634,Hanging Personal Folder File,,Office Supplies,25.12,2,2014-04-26
1635,SanDisk Cruzer 64 GB USB Flash Drive,,Technology,58.11,2,2014-11-26
1636,Xerox 2,,Office Supplies,15.55,3,2014-11-26
1637,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,,Office Supplies,669.08,5,2014-08-05
1638,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,,Technology,438.34,4,2014-08-05
1639,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),,Office Supplies,19.44,3,2014-12-31
1640,Wilson Jones Turn Tabs Binder Tool for Ring Binders,,Office Supplies,9.64,2,2012-08-07
1641,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",,Office Supplies,12.7,2,2013-11-18
1642,9-3/4 Diameter Round Wall Clock,,Furniture,41.37,3,2014-12-30
1643,Staples,,Office Supplies,12.62,2,2013-10-24
1644,Deluxe Rollaway Locking File with Drawer,,Office Supplies,1247.64,3,2012-12-14
1645,Canon PC940 Copier,,Technology,3149.93,7,2012-11-08
1646,Multicolor Computer Printout Paper,,Office Supplies,209.7,2,2014-02-03
1647,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,,Technology,35.36,2,2014-02-03
1648,"Brites Rubber Bands, 1 1/2 oz. Box",,Office Supplies,3.17,2,2014-02-03
1649,Catalog Binders with Expanding Posts,,Office Supplies,121.1,6,2014-12-25
1650,Grandstream GXP2100 Mainstream Business Phone,,Technology,45.89,1,2014-12-25
1651,Xerox 1940,,Office Supplies,109.92,2,2014-03-07
1652,Xerox 1986,,Office Supplies,13.36,2,2014-09-26
1653,Eldon Portable Mobile Manager,,Office Supplies,169.68,6,2012-10-26
1654,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,,Technology,132.52,4,2012-10-26
1655,Binder Clips by OIC,,Office Supplies,2.96,2,2011-07-30
1656,"Wilson Jones 1"" Hanging DublLock Ring Binders",,Office Supplies,8.45,2,2012-07-06
1657,Fellowes Bankers Box Stor/Drawer Steel Plus,,Office Supplies,95.94,3,2012-03-08
1658,"DAX Value U-Channel Document Frames, Easel Back",,Furniture,34.79,7,2013-11-06
1659,RCA Visys Integrated PBX 8-Line Router,,Technology,160.78,3,2012-04-13
1660,"GBC Velobind Prepunched Cover Sets, Regency Series",,Office Supplies,88.75,3,2012-04-13
1661,Cardinal Slant-D Ring Binders,,Office Supplies,13.9,2,2012-04-13
1662,Polycom SoundPoint IP 450 VoIP phone,,Technology,677.58,5,2014-05-06
1663,GBC VeloBind Cover Sets,,Office Supplies,13.9,3,2011-05-10
1664,Sterilite Officeware Hinged File Box,,Office Supplies,41.92,5,2011-05-10
1665,Logitech G19 Programmable Gaming Keyboard,,Technology,297.58,3,2012-08-15
1666,Colored Push Pins,,Office Supplies,4.34,3,2012-08-15
1667,Logitech G105 Gaming Keyboard,,Technology,94.99,2,2013-09-27
1668,Xerox 1925,,Office Supplies,74.35,3,2013-09-27
1669,"Dixon My First Ticonderoga Pencil, #2",,Office Supplies,14.04,3,2013-09-27
1670,Bush Advantage Collection Racetrack Conference Table,,Furniture,1018.1,4,2013-09-27
1671,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,,Technology,16.68,3,2014-04-16
1672,Logitech ClearChat Comfort/USB Headset H390,,Technology,58.58,2,2014-09-13
1673,netTALK DUO VoIP Telephone Service,,Technology,167.97,4,2011-11-26
1674,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",,Office Supplies,196.62,2,2014-03-20
1675,Howard Miller Distant Time Traveler Alarm Clock,,Furniture,21.94,2,2014-03-20
1676,GBC Imprintable Covers,,Office Supplies,6.59,3,2014-03-20
1677,Home/Office Personal File Carts,,Office Supplies,104.28,3,2014-03-20
1678,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),,Office Supplies,17.94,3,2014-08-23
1679,"Carina 42""Hx23 3/4""W Media Storage Unit",,Office Supplies,64.78,1,2013-09-12
1680,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,,Technology,32.38,3,2013-09-12
1681,DAX Natural Wood-Tone Poster Frame,,Furniture,42.37,2,2013-09-24
1682,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,,Technology,399.54,4,2013-08-03
1683,Xerox 1887,,Office Supplies,18.97,1,2013-08-03
1684,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",,Furniture,14.82,3,2013-08-03
1685,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",,Office Supplies,99.28,2,2014-11-04
1686,Avery Reinforcements for Hole-Punch Pages,,Office Supplies,1.19,2,2011-03-07
1687,GBC ProClick Spines for 32-Hole Punch,,Office Supplies,7.52,2,2014-01-04
1688,Xerox 210,,Office Supplies,10.37,2,2014-10-10
1689,Electrix Halogen Magnifier Lamp,,Furniture,310.88,2,2014-10-01
1690,Chromcraft Rectangular Conference Tables,,Furniture,853.09,6,2014-10-01
1691,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",,Office Supplies,33.45,5,2014-10-01
1692,Economy Binders,,Office Supplies,10.4,5,2014-09-12
1693,Advantus Panel Wall Acrylic Frame,,Furniture,21.88,5,2014-09-12
1694,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,,Technology,13.62,2,2014-01-17
1695,Memorex Micro Travel Drive 16 GB,,Technology,63.96,4,2014-01-17
1696,Tuff Stuff Recycled Round Ring Binders,,Office Supplies,14.46,3,2011-03-30
1697,netTALK DUO VoIP Telephone Service,,Technology,104.98,2,2011-03-30
1698,Belkin F9G930V10-GRY 9 Outlet Surge,,Office Supplies,106.96,2,2014-05-06
1699,Avery 497,,Office Supplies,21.56,7,2014-05-06
1700,KI Adjustable-Height Table,,Furniture,515.88,6,2014-05-06
1701,GBC Plastic Binding Combs,,Office Supplies,11.81,2,2014-05-01
1702,Safco Contoured Stacking Chairs,,Furniture,1931.04,9,2013-09-24
1703,Easy-staple paper,,Office Supplies,9.96,2,2013-09-24
1704,Staples,,Office Supplies,12.35,5,2014-05-01
1705,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",,Office Supplies,9.7,3,2014-05-01
1706,GBC Durable Plastic Covers,,Office Supplies,11.61,2,2012-12-04
1707,Avery 500,,Office Supplies,43.86,6,2012-12-04
1708,Geemarc AmpliPOWER60,,Technology,148.48,2,2011-01-07
1709,"""While you Were Out"" Message Book, One Form per Page",,Office Supplies,7.42,2,2012-05-21
1710,"Global Leather Task Chair, Black",,Furniture,71.99,1,2014-10-17
1711,4009 Highlighters by Sanford,,Office Supplies,19.9,5,2014-03-22
1712,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",,Office Supplies,1702.12,14,2014-03-22
1713,Rediform Voice Mail Log Books,,Office Supplies,14.3,6,2014-03-22
1714,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,,Furniture,765.63,7,2011-05-13
1715,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,,Furniture,307.67,2,2011-05-13
1716,Tuff Stuff Recycled Round Ring Binders,,Office Supplies,7.71,2,2013-09-30
1717,Belkin Premiere Surge Master II 8-outlet surge protector,,Office Supplies,242.9,5,2011-08-05
1718,Safco Industrial Wire Shelving System,,Office Supplies,454.9,5,2011-08-05
1719,Nu-Dell Float Frame 11 x 14 1/2,,Furniture,35.92,4,2011-08-05
1720,"DAX Value U-Channel Document Frames, Easel Back",,Furniture,39.76,8,2011-01-19
1721,Recycled Easel Ring Binders,,Office Supplies,47.74,4,2014-06-11
1722,Apple iPhone 5C,,Technology,159.98,2,2014-06-11
1723,Logitech G600 MMO Gaming Mouse,,Technology,255.97,4,2014-06-11
1724,"Sauder Facets Collection Library, Sky Alder Finish",,Furniture,359.06,3,2014-05-28
1725,Avanti 4.4 Cu. Ft. Refrigerator,,Office Supplies,434.35,3,2014-05-28
1726,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,,Office Supplies,3.55,2,2013-08-15
1727,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,,Office Supplies,88.83,4,2013-08-15
1728,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",,Furniture,1048.35,5,2014-02-19
1729,Micro Innovations USB RF Wireless Keyboard with Mouse,,Technology,100,4,2014-02-19
1730,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,,Office Supplies,7.83,3,2014-02-19
1731,White GlueTop Scratch Pads,,Office Supplies,96.26,8,2014-11-11
1732,Xerox 195,,Office Supplies,10.69,2,2011-11-18
1733,"Fellowes Strictly Business Drawer File, Letter/Legal Size",,Office Supplies,338.04,3,2013-09-25
1734,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,,Office Supplies,154.24,4,2013-11-21
1735,Holmes HEPA Air Purifier,,Office Supplies,34.85,2,2013-04-10
1736,Samsung Replacement EH64AVFWE Premium Headset,,Technology,22,5,2014-09-22
1737,Newell 322,,Office Supplies,4.37,3,2014-09-22
1738,Sterilite Officeware Hinged File Box,,Office Supplies,31.44,3,2013-02-22
1739,Kingston Digital DataTraveler 16GB USB 2.0,,Technology,17.9,2,2013-02-22
1740,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",,Technology,129.45,5,2013-02-22
1741,Avery 494,,Office Supplies,20.88,8,2014-12-09
1742,Xerox 231,,Office Supplies,20.74,4,2014-12-09
1743,"Stacking Tray, Side-Loading, Legal, Smoke",,Furniture,7.17,2,2014-12-09
1744,Eldon Shelf Savers Cubes and Bins,,Office Supplies,11.17,2,2014-12-09
1745,First Data FD10 PIN Pad,,Technology,442.4,7,2014-09-19
1746,Sanford Liquid Accent Highlighters,,Office Supplies,13.36,2,2014-09-19
1747,Acco Translucent Poly Ring Binders,,Office Supplies,11.23,8,2013-12-30
1748,Easy-staple paper,,Office Supplies,10.27,3,2013-12-04
1749,Xerox 1985,,Office Supplies,10.37,2,2013-12-04
1750,12 Colored Short Pencils,,Office Supplies,6.24,3,2013-06-15
1751,Hon 2111 Invitation Series Straight Table,,Furniture,206.96,2,2013-09-03
1752,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,,Furniture,9.46,2,2014-04-26
1753,"Fellowes Mobile File Cart, Black",,Office Supplies,559.62,9,2012-10-19
1754,Xerox 1940,,Office Supplies,109.92,2,2012-10-19
1755,Xerox 1962,,Office Supplies,8.56,2,2014-09-10
1756,Xerox 1945,,Office Supplies,360.71,11,2013-07-23
1757,Wilson Electronics DB Pro Signal Booster,,Technology,1718.4,6,2014-12-30
1758,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,,Office Supplies,41.57,6,2014-12-30
1759,Logitech ClearChat Comfort/USB Headset H390,,Technology,46.86,2,2014-09-05
1760,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,Office Supplies,19.54,3,2014-09-05
1761,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",,Furniture,411.33,4,2014-09-29
1762,"DXL Angle-View Binders with Locking Rings, Black",,Office Supplies,28.75,6,2011-01-20
1763,"Sauder Camden County Collection Libraries, Planked Cherry Finish",,Furniture,293.2,3,2011-01-20
1764,"Acme 10"" Easy Grip Assistive Scissors",,Office Supplies,35.06,2,2011-01-20
1765,Avery 476,,Office Supplies,4.13,1,2011-01-20
1766,Advantus Panel Wall Certificate Holder - 8.5x11,,Furniture,109.8,9,2013-06-10
1767,Avery 478,,Office Supplies,9.82,2,2011-09-26
1768,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",,Office Supplies,7.64,4,2011-09-26
1769,GBC Prestige Therm-A-Bind Covers,,Office Supplies,51.47,5,2014-12-20
1770,Staple remover,,Office Supplies,6.98,4,2014-12-20
1771,Wilson Jones Leather-Like Binders with DublLock Round Rings,,Office Supplies,12.22,7,2014-12-20
1772,"SAFCO Commercial Wire Shelving, 72h",,Office Supplies,97.98,2,2014-10-09
1773,Memorex Micro Travel Drive 8 GB,,Technology,62.4,6,2014-10-09
1774,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",,Office Supplies,20.86,2,2014-10-09
1775,Recycled Steel Personal File for Standard File Folders,,Office Supplies,497.61,9,2014-10-09
1776,Blackstonian Pencils,,Office Supplies,5.34,2,2011-11-28
1777,Avery 488,,Office Supplies,3.15,1,2011-11-28
1778,Xerox 1919,,Office Supplies,368.91,9,2011-11-28
1779,Prang Colored Pencils,,Office Supplies,14.7,5,2013-10-09
1780,Micropad Numeric Keypads,,Technology,59.97,3,2012-10-08
1781,Safco Steel Mobile File Cart,,Office Supplies,83.36,1,2011-02-25
1782,Tops Wirebound Message Log Books,,Office Supplies,6.58,2,2011-02-25
1783,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",,Office Supplies,122.94,3,2013-06-06
1784,Xerox 1940,,Office Supplies,219.84,4,2013-06-06
1785,Logitech Desktop MK120 Mouse and keyboard Combo,,Technology,98.16,6,2013-12-11
1786,ACCOHIDE Binder by Acco,,Office Supplies,33.04,8,2014-05-01
1787,AT&T CL82213,,Technology,86.97,3,2014-04-25
1788,Innergie mMini Combo Duo USB Travel Charging Kit,,Technology,134.97,3,2013-12-20
1789,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),,Technology,699.98,2,2013-12-20
1790,Maxell LTO Ultrium - 800 GB,,Technology,139.95,5,2013-12-20
1791,Tops Green Bar Computer Printout Paper,,Office Supplies,48.94,1,2014-09-08
1792,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,,Furniture,2807.84,8,2014-09-08
1793,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",,Office Supplies,46.64,4,2011-11-28
1794,"Companion Letter/Legal File, Black",,Office Supplies,60.42,2,2011-11-28
1795,Panasonic KP-380BK Classic Electric Pencil Sharpener,,Office Supplies,107.94,3,2012-12-06
1796,Iris Project Case,,Office Supplies,63.84,8,2012-12-06
1797,GE 30522EE2,,Technology,347.97,3,2012-12-06
1798,DXL Angle-View Binders with Locking Rings by Samsill,,Office Supplies,37.01,6,2013-12-13
1799,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",,Furniture,215.65,5,2013-12-13
1800,OIC Bulk Pack Metal Binder Clips,,Office Supplies,11.17,4,2014-09-10
1801,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",,Office Supplies,53.95,3,2014-09-10
1802,"Eldon Image Series Desk Accessories, Burgundy",,Furniture,4.18,1,2014-09-10
1803,Clear Mylar Reinforcing Strips,,Office Supplies,5.61,1,2011-12-15
1804,Martin Yale Chadless Opener Electric Letter Opener,,Office Supplies,4663.74,7,2012-03-19
1805,Logitech Wireless Marathon Mouse M705,,Technology,79.98,2,2011-07-19
1806,Samsung Galaxy Note 2,,Technology,2575.94,7,2013-12-09
1807,Xerox 225,,Office Supplies,45.36,7,2013-12-09
